FID,city,day,max,min,weather,wind,windDesc,x,y
1410,鄱阳,2017/5/4 0:00:00,32,21,多云转晴,东北风,小于3级,116.787692600000000,29.243055729999998
1411,萍乡,2017/5/4 0:00:00,33,19,多云转晴,西南风,小于3级,113.859916999999996,27.639544220000001
1412,平江,2017/5/4 0:00:00,31,19,多云,南风,3-4级,120.630878100000004,31.332306140000000
1413,普定,2017/5/4 0:00:00,29,17,多云转晴,南风,小于3级,105.742693099999997,26.345747549999999
1414,平坝,2017/5/4 0:00:00,27,16,多云转晴,南风,小于3级,106.291404700000001,26.408768680000001
1415,平塘,2017/5/4 0:00:00,28,21,多云,南风,3-4级,107.113087500000006,25.791848900000002
1416,盘县,2017/5/4 0:00:00,29,17,晴,东南风,小于3级,104.666913100000002,25.772838340000000
1417,普安,2017/5/4 0:00:00,29,18,多云,南风,小于3级,105.000167300000001,25.727814089999999
1418,郫县,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,103.884625000000000,30.839641879999999
1419,蒲江,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,103.497738499999997,30.239938500000001
1420,彭州,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,103.889866400000002,31.148577260000000
1421,攀枝花,2017/5/4 0:00:00,33,20,多云转晴,南风,小于3级,101.722423199999994,26.587571260000001
1422,平武,2017/5/4 0:00:00,22,16,小雨转阵雨,旋转风,小于3级,104.404308299999997,32.446911720000003
1423,蓬安,2017/5/4 0:00:00,27,21,阴转小雨,北风,小于3级,106.428917299999995,31.007075499999999
1424,蓬溪,2017/5/4 0:00:00,27,20,多云转雷阵雨,旋转风,小于3级,105.716087599999994,30.657491289999999
1425,平昌,2017/5/4 0:00:00,23,19,中雨,旋转风,小于3级,107.167357499999994,31.597714770000000
1426,屏山,2017/5/4 0:00:00,30,19,多云转晴,微风,小于3级,103.999117999999996,28.702428659999999
1427,彭山,2017/5/4 0:00:00,30,21,阴转多云,西南风,小于3级,103.865691299999995,30.254453219999998
1428,普格,2017/5/4 0:00:00,32,19,晴,旋转风,小于3级,102.568091499999994,27.548285719999999
1429,番禺,2017/5/4 0:00:00,29,23,多云,微风,小于3级,113.416799499999996,22.934590799999999
1430,平远,2017/5/4 0:00:00,30,20,多云,微风,小于3级,115.932656399999999,24.695653660000001
1431,坡头,2017/5/4 0:00:00,28,23,多云,微风,小于3级,110.512726099999995,21.283819770000001
1432,蓬江,2017/5/4 0:00:00,28,23,多云,微风,小于3级,113.060770099999999,22.660132829999998
1433,普宁,2017/5/4 0:00:00,30,21,多云,微风,小于3级,116.078165900000002,23.288953580000001
1434,屏边,2017/5/4 0:00:00,28,16,多云,微风,小于3级,103.748418700000002,23.102936650000000
1435,普洱,2017/5/4 0:00:00,29,14,晴,微风,小于3级,100.980057700000003,22.788777780000000
1436,凭祥,2017/5/4 0:00:00,30,22,多云转晴,东南风,小于3级,106.837053200000000,22.093647279999999
1437,平乐,2017/5/4 0:00:00,29,22,阵雨转阴,南风,小于3级,110.797689899999995,24.558919769999999
1438,平南,2017/5/4 0:00:00,31,24,多云,南风,小于3级,110.412601199999997,23.538682880000000
1439,平果,2017/5/4 0:00:00,34,23,晴,南风,小于3级,107.577512100000007,23.540954419999998
1440,浦北,2017/5/4 0:00:00,31,24,多云,南风,小于3级,109.542366700000002,22.271304069999999
1441,屏东,2017/5/4 0:00:00,30,23,阴转多云,微风,小于3级,119.308467600000000,26.107056740000001
1442,青浦,2017/5/4 0:00:00,27,16,多云转阴,东南风~东风,小于3级,121.091425200000003,31.130862400000002
1443,黔江,2017/5/4 0:00:00,24,18,多云转阴,微风,小于3级,108.714808000000005,29.440981030000000
1444,綦江,2017/5/4 0:00:00,31,20,多云,微风,小于3级,106.679237400000005,28.876139840000000
1445,齐齐哈尔,2017/5/4 0:00:00,16,-3,晴转多云,西风,3-4级,123.987288899999996,47.347699810000002
1446,青冈,2017/5/4 0:00:00,12,-3,晴,西风,4-5级,125.960524199999995,46.846560510000003
1447,庆安,2017/5/4 0:00:00,12,-3,晴,西风,4-5级,127.844489800000005,47.070365969999997
1448,七台河,2017/5/4 0:00:00,10,-4,晴,西北风,3-4级,131.019047999999998,45.775005370000002
1449,乾安,2017/5/4 0:00:00,14,-3,晴,西南风,3-4级,123.969123400000001,44.926914490000001
1450,清原,2017/5/4 0:00:00,14,-4,多云转晴,东北风~北风,小于3级,124.924317400000007,42.118882339999999
1451,清水河,2017/5/4 0:00:00,15,6,小雨转中雨,东南风,小于3级,111.706236300000000,39.889117740000003
1452,曲阳,2017/5/4 0:00:00,15,5,多云转小雨,北风~东风,小于3级,114.660663999999997,38.706612210000003
1453,清苑,2017/5/4 0:00:00,13,7,多云转小雨,北风~东风,小于3级,115.493492000000003,38.738335650000003
1454,迁西,2017/5/4 0:00:00,15,4,多云,东北风,小于3级~3-4级,118.371389100000002,40.238507660000003
1455,迁安,2017/5/4 0:00:00,16,5,多云,东北风,小于3级~3-4级,118.686954600000007,40.040442509999998
1456,青县,2017/5/4 0:00:00,13,6,多云转阴,东北风,3-4级,116.851234000000005,38.565778330000001
1457,清河,2017/5/4 0:00:00,12,7,小雨,北风,4-5级~3-4级,124.275780200000000,42.508557050000000
1458,邱县,2017/5/4 0:00:00,11,7,小雨,北风,4-5级~3-4级,115.206702300000003,36.797269790000001
1459,曲周,2017/5/4 0:00:00,11,8,小雨,北风,4-5级~3-4级,115.038532500000002,36.752651270000001
1460,秦皇岛,2017/5/4 0:00:00,10,3,多云转阴,东北风~东风,3-4级,119.604367600000003,39.945461569999999
1461,青龙,2017/5/4 0:00:00,14,2,多云转阴,东北风~东风,3-4级,119.137582499999994,40.353650309999999
1462,清徐,2017/5/4 0:00:00,9,3,小雨,东风~东北风,小于3级,112.387085099999993,37.593242449999998
1463,祁县,2017/5/4 0:00:00,9,6,小雨,微风,小于3级,112.469065999999998,37.292198089999999
1464,沁县,2017/5/4 0:00:00,10,7,小到中雨,东南风,小于3级,112.652210100000005,36.707383479999997
1465,沁源,2017/5/4 0:00:00,10,7,小到中雨,东南风,小于3级,112.290093999999996,36.701566640000003
1466,沁水,2017/5/4 0:00:00,12,8,小雨转中雨,东南风,小于3级,112.377429899999996,35.751489120000002
1467,曲沃,2017/5/4 0:00:00,18,12,小雨转小到中雨,北风,小于3级,111.527041100000005,35.704200980000003
1468,乾县,2017/5/4 0:00:00,13,12,小雨,微风,小于3级,108.229482899999994,34.527672580000001
1469,清涧,2017/5/4 0:00:00,18,10,阴转小雨,微风,小于3级,110.289294100000006,37.187443770000002
1470,千阳,2017/5/4 0:00:00,14,11,大雨转中雨,微风,小于3级,107.177974000000006,34.766951489999997
1471,岐山,2017/5/4 0:00:00,15,12,中雨,微风,小于3级,107.688985000000002,34.410705260000000
1472,青岛,2017/5/4 0:00:00,14,8,阵雨转阴,东北风~东南风,4-5级,120.384428200000002,36.105214900000000
1473,齐河,2017/5/4 0:00:00,13,7,小雨,东北风,4-5级,116.678253499999997,36.723454330000003
1474,庆云,2017/5/4 0:00:00,13,6,小雨,东北风,4-5级,117.462737399999995,37.801823530000000
1475,栖霞,2017/5/4 0:00:00,13,6,阴转多云,东北风~东风,5-6级~4-5级,118.963724799999994,32.169424260000000
1476,青州,2017/5/4 0:00:00,14,8,小雨,东北风,3-4级,118.470187100000004,36.680584430000003
1477,曲阜,2017/5/4 0:00:00,18,10,小雨,东北风,3-4级,117.031789900000007,35.615760569999999
1478,奇台,2017/5/4 0:00:00,2,-5,小雪转阴,西北风~微风,3-4级~小于3级,90.110268669999996,44.527652369999998
1479,且末,2017/5/4 0:00:00,21,7,多云转浮尘,北风~东北风,3-4级,85.506365639999999,38.100709420000001
1480,青河,2017/5/4 0:00:00,-6,-13,小雪转多云,西风,3-4级,90.403028449999994,46.268150679999998
1481,曲水,2017/5/4 0:00:00,17,3,阵雨转阴,微风,小于3级,90.714553499999994,29.445004239999999
1482,琼结,2017/5/4 0:00:00,16,-4,阵雪转多云,微风,小于3级,91.613769959999999,29.011722039999999
1483,曲松,2017/5/4 0:00:00,16,-4,阵雪转多云,微风,小于3级,92.210063590000004,28.950715089999999
1484,曲麻莱,2017/5/4 0:00:00,10,-6,多云,西风,3-4级~4-5级,95.140845880000001,34.876865389999999
1485,祁连,2017/5/4 0:00:00,15,3,阴转多云,微风,小于3级,99.711262919999996,38.327948939999999
1486,庆城,2017/5/4 0:00:00,15,10,小雨转中雨,微风,小于3级,107.682547799999995,36.046137559999998
1487,清水,2017/5/4 0:00:00,16,12,中到大雨,微风,小于3级,106.140079999999998,34.742527310000000
1488,秦安,2017/5/4 0:00:00,18,14,小到中雨,微风,小于3级,105.698040899999995,34.953499919999999
1489,青铜峡,2017/5/4 0:00:00,17,12,小雨,南风~北风,4-5级~3-4级,105.961461600000007,37.942124739999997
1490,杞县,2017/5/4 0:00:00,11,9,中雨,东北风,4-5级,114.768782099999996,34.505963459999997
1491,沁阳,2017/5/4 0:00:00,16,8,中雨,东风~东北风,4-5级,112.888304899999994,35.133826020000001
1492,淇县,2017/5/4 0:00:00,13,7,小雨转中雨,东北风,4-5级,114.169033700000000,35.667571750000000
1493,清丰,2017/5/4 0:00:00,13,8,小雨,东北风,4-5级~3-4级,115.161201300000002,35.924381930000003
1494,确山,2017/5/4 0:00:00,20,12,中雨,东北风,3-4级~4-5级,113.963589700000000,32.711951229999997
1495,启东,2017/5/4 0:00:00,22,16,多云转阴,南风~东风,小于3级~3-4级,121.678822299999993,31.871301840000001
1496,蕲春,2017/5/4 0:00:00,29,19,多云转雷阵雨,微风,小于3级,115.600770800000006,30.328717009999998
1497,潜江,2017/5/4 0:00:00,26,19,多云转小雨,微风~南风,小于3级~3-4级,112.768767999999994,30.343115789999999
1498,青田,2017/5/4 0:00:00,32,19,多云转晴,微风,小于3级,120.146738200000001,28.208428619999999
1499,庆元,2017/5/4 0:00:00,30,17,多云转晴,微风,小于3级,119.157619199999999,27.628046120000000
1500,衢州,2017/5/4 0:00:00,31,18,多云,微风,小于3级,118.875841699999995,28.956910449999999
1501,衢江,2017/5/4 0:00:00,31,18,多云,微风,小于3级,118.939044199999998,28.941983090000001
1502,潜山,2017/5/4 0:00:00,29,19,多云转阴,西风~南风,小于3级~3-4级,116.552815499999994,30.758639280000001
1503,祁门,2017/5/4 0:00:00,30,18,多云转阴,东风~西南风,小于3级,117.600528100000005,29.873705690000001
1504,全椒,2017/5/4 0:00:00,24,16,雷阵雨,东风,小于3级~4-5级,118.105778299999997,32.069932750000000
1505,青阳,2017/5/4 0:00:00,31,17,多云转阴,东南风~东风,小于3级,117.908159100000006,30.602013459999998
1506,泉州,2017/5/4 0:00:00,30,21,多云,微风,小于3级,118.600362300000000,24.901652380000002
1507,清流,2017/5/4 0:00:00,31,18,多云转晴,微风,小于3级,116.921193400000007,26.099297669999999
1508,全南,2017/5/4 0:00:00,31,19,多云,微风,小于3级,114.522342699999996,24.853232800000001
1509,祁东,2017/5/4 0:00:00,33,22,晴,南风,3-4级,111.961605899999995,26.806848290000001
1510,祁阳,2017/5/4 0:00:00,33,22,多云,南风,3-4级,111.972593599999996,26.460846000000000
1511,清镇,2017/5/4 0:00:00,29,20,多云,南风,小于3级,106.353814400000005,26.688621110000000
1512,黔西,2017/5/4 0:00:00,30,16,多云转晴,微风,小于3级,106.120805000000004,27.050413339999999
1513,晴隆,2017/5/4 0:00:00,29,18,多云,南风,小于3级,105.208462299999994,25.841350439999999
1514,邛崃,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,103.376512399999996,30.388736020000000
1515,渠县,2017/5/4 0:00:00,26,21,小雨转中雨,旋转风,小于3级,106.987601799999993,30.948814160000001
1516,犍为,2017/5/4 0:00:00,31,22,阴转多云,北风~东风,小于3级,103.980198500000000,29.231190500000000
1517,青神,2017/5/4 0:00:00,29,20,阴转多云,西南风,小于3级,103.837508000000000,29.822759999999999
1518,青川,2017/5/4 0:00:00,20,15,小到中雨,微风,小于3级,105.190446699999995,32.515859829999997
1519,曲江,2017/5/4 0:00:00,28,20,多云,微风,小于3级,113.642177599999997,24.651897909999999
1520,清远,2017/5/4 0:00:00,28,22,多云,微风,小于3级,113.040773299999998,23.698468550000001
1521,清新,2017/5/4 0:00:00,28,22,多云,微风,小于3级,112.886548399999995,23.899181240000001
1522,曲靖,2017/5/4 0:00:00,26,15,晴,微风,小于3级,103.782538900000006,25.520758140000002
1523,丘北,2017/5/4 0:00:00,30,15,多云转晴,微风,小于3级,104.110333600000004,24.127816710000001
1524,巧家,2017/5/4 0:00:00,38,23,晴,微风,小于3级,103.130020299999998,27.008327730000001
1525,全州,2017/5/4 0:00:00,28,22,阴,南风,小于3级,111.026434800000004,25.936464770000001
1526,钦州,2017/5/4 0:00:00,30,24,多云,南风,小于3级,108.638798100000002,21.973350470000000
1527,琼中,2017/5/4 0:00:00,33,21,多云,微风,小于3级,109.861848600000002,19.039771070000000
1528,琼海,2017/5/4 0:00:00,32,24,多云,微风,小于3级,110.414359399999995,19.214830370000001
1529,荣昌,2017/5/4 0:00:00,31,20,多云,微风,小于3级,105.512656500000006,29.471195890000001
1530,饶河,2017/5/4 0:00:00,11,-4,晴,西风,3-4级~4-5级,133.729258700000003,47.072628539999997
1531,容城,2017/5/4 0:00:00,16,6,多云转小雨,北风~东风,小于3级,115.908778900000001,39.057813549999999
1532,任丘,2017/5/4 0:00:00,14,6,多云转阴,东北风,3-4级,116.163214100000005,38.741104640000003
1533,饶阳,2017/5/4 0:00:00,13,6,阴转小雨,东北风,3-4级,115.740007500000004,38.223059239999998
1534,任县,2017/5/4 0:00:00,11,7,小雨,北风,4-5级~3-4级,114.769967199999996,37.174630100000002
1535,芮城,2017/5/4 0:00:00,15,10,小到中雨转小雨,东风,小于3级,110.616495499999999,34.709534759999997
1536,荣成,2017/5/4 0:00:00,11,6,阴转多云,东北风~东风,5-6级~4-5级,122.406925799999996,37.128686090000002
1537,乳山,2017/5/4 0:00:00,13,7,阴转多云,东北风~东风,5-6级~4-5级,121.529787999999996,36.976575050000001
1538,日照,2017/5/4 0:00:00,12,9,阵雨转阴,东北风~东风,3-4级~4-5级,119.507179899999997,35.420225189999996
1539,若羌,2017/5/4 0:00:00,22,4,多云转浮尘,东北风,3-4级,89.762772310000003,38.973844090000000
1540,日喀则,2017/5/4 0:00:00,15,-1,阴转多云,微风,小于3级,88.956062770000003,29.268160030000001
1541,仁布,2017/5/4 0:00:00,14,-4,多云,微风,小于3级,89.976280950000003,29.224221629999999
1542,日土,2017/5/4 0:00:00,8,-4,多云转阴,微风,小于3级,80.719742170000004,33.984683060000002
1543,汝州,2017/5/4 0:00:00,12,9,中雨,东北风,4-5级,112.812717500000005,34.162777550000001
1544,汝阳,2017/5/4 0:00:00,13,7,中雨转大雨,东北风,4-5级,112.435543999999993,34.062966750000001
1545,汝南,2017/5/4 0:00:00,20,12,中雨,东北风,3-4级~4-5级,114.325775800000002,32.921968470000003
1546,如皋,2017/5/4 0:00:00,22,15,多云转阴,南风~东风,小于3级~3-4级,120.580144000000004,32.273616269999998
1547,如东,2017/5/4 0:00:00,22,16,多云转阴,南风~东风,小于3级~3-4级,121.059244399999997,32.387662149999997
1548,瑞安,2017/5/4 0:00:00,27,18,多云,东风,小于3级,120.468340400000002,27.829230530000000
1549,瑞昌,2017/5/4 0:00:00,31,17,晴,微风,小于3级,115.459686000000005,29.628544630000000
1550,瑞金,2017/5/4 0:00:00,31,20,多云,微风,小于3级,115.985866999999999,25.921831359999999
1551,汝城,2017/5/4 0:00:00,26,19,多云转晴,南风,3-4级,113.677676700000006,25.555136749999999
1552,仁怀,2017/5/4 0:00:00,32,20,多云,东南风~南风,小于3级,106.347908000000004,27.839203220000002
1553,榕江,2017/5/4 0:00:00,30,23,多云,北风,小于3级,108.419916700000002,26.036271390000000
1554,仁和,2017/5/4 0:00:00,35,17,多云转晴,南风,小于3级,101.669702099999995,26.567907420000001
1555,荣县,2017/5/4 0:00:00,29,20,多云,微风,小于3级,104.372407899999999,29.398978499999998
1556,仁寿,2017/5/4 0:00:00,30,21,阴转多云,西南风,小于3级,104.225518800000003,29.985868910000001
1557,壤塘,2017/5/4 0:00:00,20,0,阴转多云,西南风,小于3级,101.059717000000006,32.148226250000000
1558,乳源,2017/5/4 0:00:00,28,20,多云,微风,小于3级,113.175777600000004,24.812051770000000
1559,仁化,2017/5/4 0:00:00,28,19,多云,微风,小于3级,113.785473699999997,25.148465649999999
1560,饶平,2017/5/4 0:00:00,29,21,多云,微风,小于3级,116.906122699999997,23.865029719999999
1561,瑞丽,2017/5/4 0:00:00,29,16,小雨,微风,小于3级,97.811531939999995,24.037273030000001
1562,融安,2017/5/4 0:00:00,30,22,多云,南风,小于3级,109.514010200000001,25.139782629999999
1563,融水,2017/5/4 0:00:00,30,22,多云,南风,小于3级,109.057863499999996,25.343698640000000
1564,容县,2017/5/4 0:00:00,30,23,阴转多云,南风,3-4级,110.610277400000001,22.831614120000001
1565,顺义,2017/5/4 0:00:00,14,5,多云转小雨,微风,小于3级,116.728228999999999,40.154951470000000
1566,石景山,2017/5/4 0:00:00,14,5,多云转小雨,微风,小于3级,116.184555799999998,39.938866539999999
1567,上海,2017/5/4 0:00:00,24,17,多云转阴,东南风~东风,小于3级,121.487899499999997,31.249161709999999
1568,松江,2017/5/4 0:00:00,27,17,多云转阴,东南风~东风,小于3级,121.226790500000007,31.021244630000002
1569,石柱,2017/5/4 0:00:00,28,16,多云,微风,小于3级,108.304890400000005,30.099636940000000
1570,双城,2017/5/4 0:00:00,12,-4,晴,西南风,小于3级~3-4级,126.188926899999998,45.408171310000000
1571,尚志,2017/5/4 0:00:00,10,-4,晴,东北风~西南风,小于3级~3-4级,128.316170199999988,45.083893009999997
1572,绥芬河,2017/5/4 0:00:00,8,-3,多云转晴,微风~西北风,小于3级~4-5级,131.102456499999988,44.408005170000003
1573,绥化,2017/5/4 0:00:00,12,-3,晴,西风,4-5级,126.989094600000001,46.646063929999997
1574,绥棱,2017/5/4 0:00:00,11,-4,晴,西风,4-5级,127.719413399999993,47.584142710000002
1575,孙吴,2017/5/4 0:00:00,10,-3,晴,西北风,3-4级,127.316672299999993,49.370655540000001
1576,绥滨,2017/5/4 0:00:00,13,-2,晴,西风,3-4级,131.856594900000005,47.483007020000002
1577,双鸭山,2017/5/4 0:00:00,11,-2,晴,西风,3-4级~4-5级,131.171401699999990,46.655102059999997
1578,双阳,2017/5/4 0:00:00,12,-4,晴,东北风~西风,小于3级,125.712822399999993,43.531747029999998
1579,舒兰,2017/5/4 0:00:00,11,-2,晴,微风,小于3级,127.116772299999994,44.335465139999997
1580,四平,2017/5/4 0:00:00,12,-3,晴,西南风,小于3级,124.391382100000001,43.175524699999997
1581,双辽,2017/5/4 0:00:00,13,-4,晴,西南风,小于3级,123.708520199999995,43.767694880000001
1582,松原,2017/5/4 0:00:00,13,-2,晴,西南风,3-4级,124.832994499999998,45.136048969999997
1583,沈阳,2017/5/4 0:00:00,13,-2,晴,东风~北风,3-4级,123.432790900000001,41.808644780000002
1584,绥中,2017/5/4 0:00:00,12,0,多云,东北风,4-5级,120.026301700000005,40.305129010000002
1585,商都,2017/5/4 0:00:00,6,-3,多云转小雨,东南风,3-4级,113.622155300000003,41.726516850000003
1586,四子王旗,2017/5/4 0:00:00,8,0,多云转小雨,东南风,3-4级,111.589036500000006,42.307145759999997
1587,索伦,2017/5/4 0:00:00,14,-6,晴,西南风,3-4级,108.932895700000003,42.395598079999999
1588,石家庄,2017/5/4 0:00:00,11,6,小雨,东北风,3-4级,114.522081799999995,38.048958310000003
